GEOID,community_area_num,community_area_num2,tract_name,VULNERABLE,FLOOD_SUSC,SURFACE_TE,AIR_TOXINS,PERCENT_CA,PRIORITY,RANK,VULRANK,COMMUNITY,asthma_pct,copd_pct,depression_pct,physical_inactivity_pct,mental_health_pct,obesity_pct,TotalPopulation,AQH_score,AQH_score_popweighted,AQH_score_max,AQH_percentile,AQH_block_group_count,AQH_tract_population
17031160601,16,16,Census Tract 1606.01,0.0614,7.414512477,79.2811455854,3.018,26.4536,0.27543237327,High,Very high,Irving Park,8.9,3.2,19.1,17.2,13.8,28.1,"3,380",21.581,20.711,25.089,25.7,3.0,3674.0
17031210501,21,21,Census Tract 2105.01,0.1481,8.98405020757,81.177650429,3.226,16.0231,0.72731185698,Very high,Very high,Avondale,9.7,5.2,21.4,25.9,17.7,33.2,"3,555",42.787,42.99,43.333,71.0,2.0,3500.0
17031210601,21,21,Census Tract 2106.01,0.0841,8.99322843713,83.3952218432,3.164,18.5063,0.77791090117,Very high,Very high,Avondale,9.1,4.3,19.5,23.2,15.3,30.3,"2,717",30.722,31.415,33.143,45.7,3.0,2725.0
17031081300,8,8,Census Tract 813,-0.282,9.1237354457,74.7479069762,5.085,12.9657,0.73195608627,Very high,Very low,Near North Side,8.7,4.1,18.0,13.9,10.8,22.6,"5,540",34.321,35.023,37.945,53.0,6.0,5276.0
17031700502,70,70,Census Tract 7005.02,-0.0002,5.31901539207,77.3786469344,2.217,27.85,-0.1686230166,Medium,Medium,Ashburn,11.6,5.9,15.1,24.9,14.2,36.4,"2,978",34.75,34.788,36.601,53.5,2.0,3437.0
17031836100,40,40,Census Tract 8361,0.0275,6.17324784292,76.4505263156,1.934,18.8636,-0.05265107495,Medium,High,Washington Park,13.8,9.0,19.8,34.3,20.9,45.4,"1,893",42.482,44.217,45.82,69.3,3.0,2163.0
17031835700,38,38,Census Tract 8357,0.0,9.50601793198,79.5166666664,0.0,6.72108,0.16349261599,Medium,Medium,Grand Boulevard,,,,,,,,,,,,,
17031061100,6,6,Census Tract 611,-0.3684,8.67044082531,81.5319796946,2.946,11.1203,0.65105610136,Very high,Very low,Lake View,9.0,1.6,22.6,8.5,14.9,21.2,"1,367",8.224,8.224,8.224,0.0,1.0,1421.0
17031836400,36,36,Census Tract 8364,0.0057,6.79087356467,77.8148648654,1.938,17.1031,0.09046588604,Medium,Medium,Oakland,13.0,8.0,18.2,30.1,17.6,43.0,"3,621",43.342,43.745,46.4,71.3,3.0,3308.0
17031836500,36,36,Census Tract 8365,0.036,8.74648303641,78.114453125,2.231,18.9441,0.27467983752,High,High,Oakland,14.0,8.9,19.9,34.2,20.8,45.3,"1,527",50.757,50.948,51.85,82.5,2.0,1754.0
17031839600,35,35,Census Tract 8396,0.0165,9.27847552746,79.6406593406,2.064,15.9748,0.4079641781,High,Medium,Douglas,12.5,8.6,16.7,30.8,16.2,40.3,"1,729",49.603,49.541,52.858,81.5,2.0,1521.0
17031840000,60,60,Census Tract 8400,0.0173,9.16098394946,84.208108109,2.189,7.92638,0.81007998259,Very high,Medium,Bridgeport,8.4,5.4,16.9,25.0,13.8,24.7,"3,001",37.378,37.557,37.897,58.0,2.0,2891.0
17031835600,37,37,Census Tract 8356,0.0345,9.27394449134,80.0336882858,2.46,9.10112,0.63167260329,Very high,High,Fuller Park,13.8,18.0,19.8,51.7,22.6,51.1,898,60.439,59.504,62.856,93.5,2.0,910.0
17031830800,4,4,Census Tract 8308,-0.1039,8.5942237071,79.6057591622,3.072,17.8348,0.5032958295,High,Low,Lincoln Square,9.4,2.3,22.5,12.3,15.2,25.5,"2,405",10.994,10.867,11.801,2.0,3.0,2623.0
17031460301,46,46,Census Tract 4603.01,0.0528,9.09433808943,81.5032727276,1.901,26.2041,0.29046946392,High,Very high,South Chicago,12.5,9.0,18.7,37.1,19.5,42.4,"2,987",27.208,26.921,29.377,39.0,3.0,2917.0
17031301701,30,30,Census Tract 3017.01,0.1015,9.50855594705,82.5285714278,2.254,18.3752,0.5913459233,Very high,Very high,South Lawndale,8.7,4.8,17.1,35.5,16.0,35.8,"4,279",54.655,54.643,56.567,88.0,3.0,3994.0
17031310400,31,31,Census Tract 3104,0.0346,9.13591281065,82.7924812034,2.539,6.79683,0.82576774583,Very high,High,Lower West Side,9.0,3.3,20.1,21.9,16.2,30.1,"1,375",40.277,40.277,40.277,66.0,1.0,1171.0
17031530100,53,53,Census Tract 5301,0.0509,9.59668533997,79.3681564244,1.542,20.506,0.23879521629,Medium,Very high,West Pullman,12.3,12.5,19.7,45.6,20.7,45.4,"2,197",37.608,37.643,37.946,59.0,2.0,2252.0
17031081100,8,8,Census Tract 811,-0.069,9.88243949924,74.4771653546,4.636,7.52428,0.81831148889,Very high,Low,Near North Side,9.5,3.4,21.8,13.8,14.6,25.4,"4,187",27.928,28.122,29.1,40.7,3.0,4077.0
17031150700,15,15,Census Tract 1507,0.0489,9.43991724815,84.6875512994,2.736,20.2076,0.75574370606,Very high,Very high,Portage Park,8.8,4.1,18.1,19.3,13.3,28.2,"4,429",17.88,18.028,19.58,16.5,4.0,3994.0
17031301702,30,30,Census Tract 3017.02,0.1164,9.70406000898,83.0591549294,2.25,23.2153,0.5507748143,Very high,Very high,South Lawndale,9.3,6.6,18.9,43.0,18.5,40.1,"4,121",52.826,53.101,55.894,85.7,3.0,4476.0
17031700301,70,70,Census Tract 7003.01,0.0486,9.97295740246,84.1695345554,2.379,14.5258,0.79312527703,Very high,Very high,Ashburn,9.3,5.0,18.1,29.0,16.0,33.2,"5,762",38.225,39.205,43.658,61.0,3.0,6592.0
17031490902,49,49,Census Tract 4909.02,0.0201,9.9793880153,80.9504905658,1.887,20.9871,0.40434123238,High,High,Roseland,12.8,8.0,16.6,29.9,16.6,40.9,"4,647",37.981,37.999,39.112,59.5,4.0,4999.0
17031061800,6,6,Census Tract 618,-0.0435,8.94019354113,79.781818181,2.389,17.9564,0.41025936814,High,Medium,Lake View,9.1,2.5,21.5,12.0,14.7,24.4,"1,051",20.916,20.916,20.916,24.0,1.0,1212.0
17031490901,49,49,Census Tract 4909.01,0.0352,9.95715986489,79.1117212244,1.76,18.5779,0.32426694823,High,High,Roseland,13.4,10.4,18.0,36.2,19.0,46.2,"3,403",36.15,36.804,39.188,57.0,3.0,3768.0
17031650302,65,65,Census Tract 6503.02,0.0661,9.97083288095,84.2246913578,2.839,17.5717,0.83800802522,Very high,Very high,West Lawn,9.1,6.1,18.4,36.8,17.0,38.0,"4,522",39.255,39.251,39.283,63.0,2.0,4216.0
17031831900,6,6,Census Tract 8319,-0.4108,8.95697196289,79.9225274732,3.109,21.5462,0.42648823692,High,Very low,Lake View,9.4,2.3,23.4,11.1,15.6,24.1,"3,040",9.124,8.973,9.913,0.5,2.0,2818.0
17031830600,1,1,Census Tract 8306,0.0495,8.49276843899,80.9321573948,3.076,17.3843,0.60655472936,Very high,Very high,Rogers Park,9.6,4.3,19.7,21.6,16.1,31.2,"4,935",18.417,18.356,20.749,18.0,4.0,4670.0
17031830900,22,22,Census Tract 8309,-0.059,8.4373765893,83.2033717826,3.154,10.4147,0.84004105624,Very high,Low,Logan Square,8.6,2.4,19.5,14.1,13.6,25.6,"3,076",18.975,18.131,22.367,19.3,3.0,2794.0
17031830700,3,3,Census Tract 8307,0.0283,8.18301218676,74.7015673982,3.139,26.4876,0.10082530885,Medium,High,Uptown,10.4,5.6,20.9,22.5,16.9,34.0,"4,006",21.97,22.418,25.901,27.0,4.0,3627.0
17031300900,30,30,Census Tract 3009,0.1287,9.26615634786,83.3327731094,2.175,16.1823,0.64556106672,Very high,Very high,South Lawndale,9.2,6.2,18.8,40.3,18.0,39.1,"4,553",57.45,57.373,58.962,91.3,3.0,4382.0
17031700501,70,70,Census Tract 7005.01,-0.0006,9.47892748551,82.5979711694,2.257,20.8206,0.53038138167,High,Medium,Ashburn,12.6,9.3,17.1,33.3,17.2,43.0,"6,912",29.418,29.296,36.813,43.3,6.0,7469.0
17031460302,46,46,Census Tract 4603.02,0.0403,8.99892958916,79.1144886362,1.761,27.1501,0.1090578873,Medium,High,South Chicago,12.8,7.5,18.4,31.3,19.1,42.5,"3,282",30.829,30.147,33.33,46.0,4.0,3468.0
17031431302,43,43,Census Tract 4313.02,0.031,8.98377426167,77.6337499994,2.241,19.036,0.26483931181,High,High,South Shore,14.5,10.3,21.2,37.5,23.0,48.9,"4,351",28.254,27.949,30.103,41.3,3.0,4161.0
17031222900,22,22,Census Tract 2229,0.1173,9.28487512365,84.24921875,2.404,14.0049,0.77744840855,Very high,Very high,Logan Square,8.8,2.9,18.4,20.4,15.1,30.4,"1,089",27.631,27.631,27.631,40.0,1.0,926.0
17031431301,43,43,Census Tract 4313.01,0.0383,8.99625692125,77.3873913038,2.08,24.1246,0.13277171211,Medium,High,South Shore,14.8,11.8,21.6,41.1,24.1,49.8,"3,590",30.48,29.333,33.506,45.7,3.0,3319.0
17031440101,44,44,Census Tract 4401.01,0.03,9.75449058513,78.9817307684,2.135,18.36,0.38092054547,High,High,Chatham,14.5,11.2,20.6,39.7,23.0,48.3,"4,171",40.437,40.911,41.648,66.0,4.0,4020.0
17031301803,30,30,Census Tract 3018.03,0.1108,9.73542591992,83.0431761782,2.263,21.0633,0.59123841654,Very high,Very high,South Lawndale,8.7,4.1,17.4,33.3,16.2,34.9,"5,107",54.569,54.391,58.618,87.7,3.0,5506.0
17031310200,31,31,Census Tract 3102,0.0103,9.09195202125,79.96923077,4.193,10.3255,0.93549381779,Very high,Medium,Lower West Side,8.6,2.4,18.5,15.2,13.6,26.3,"1,588",37.535,37.632,44.255,59.5,2.0,1465.0
17031310300,31,31,Census Tract 3103,0.0324,9.18255180873,81.3151351346,2.508,10.1671,0.68437494941,Very high,High,Lower West Side,9.4,4.5,19.6,26.2,16.2,31.7,"1,767",44.509,44.509,44.509,74.0,1.0,1696.0
17031310500,31,31,Census Tract 3105,0.1341,7.73316733648,81.4115606936,2.433,11.651,0.56825673743,Very high,Very high,Lower West Side,9.4,4.5,20.4,29.7,18.2,34.1,"1,399",38.91,38.91,38.91,62.0,1.0,1387.0
17031510300,51,51,Census Tract 5103,0.023,7.64194065412,77.147847329,1.772,26.474,-0.07980349976,Medium,High,South Deering,13.8,11.6,18.2,38.3,19.3,45.5,"4,850",47.187,46.995,50.131,77.8,4.0,5260.0
17031491400,49,49,Census Tract 4914,0.036,8.15170005061,78.923394995,1.661,18.9951,0.16188312195,Medium,High,Roseland,13.1,8.6,18.0,32.7,18.9,43.6,"2,593",39.273,39.812,41.316,63.3,3.0,3221.0
17031500200,50,50,Census Tract 5002,0.032,9.7217048338,77.9257595768,2.014,16.446,0.33189248872,High,High,Pullman,13.5,8.4,18.8,34.1,20.2,43.9,"1,688",42.478,43.586,45.025,69.5,2.0,2113.0
17031530200,53,53,Census Tract 5302,0.0337,9.96501107448,76.6201949852,1.622,34.0154,-0.10648968882,Medium,High,West Pullman,13.1,8.4,17.9,32.9,19.0,43.5,"4,128",39.129,38.864,40.004,62.6,5.0,4296.0
17031740100,74,74,Census Tract 7401,-0.7174,9.94017348112,81.77319797,2.317,22.1059,0.36443431336,High,Very low,Mount Greenwood,9.8,5.4,21.6,18.2,15.2,29.5,"3,234",14.86,14.845,17.033,8.8,4.0,3128.0
17031140500,14,14,Census Tract 1405,0.0472,8.74918914459,82.6035714284,3.216,20.9378,0.67907337636,Very high,Very high,Albany Park,8.9,5.3,18.1,26.2,15.0,30.4,"3,451",23.943,24.312,25.133,31.0,3.0,4237.0
17031140800,14,14,Census Tract 1408,0.0252,8.44930575597,79.3684210532,2.928,29.0449,0.28140002138,High,High,Albany Park,9.0,3.6,19.3,16.7,13.6,26.9,"6,486",17.138,17.776,20.392,14.8,5.0,6800.0
17031301100,30,30,Census Tract 3011,0.0976,9.40488470369,81.456387665,2.2,20.6915,0.47469515707,High,Very high,South Lawndale,9.7,6.1,19.5,37.8,18.6,37.2,"2,323",56.123,56.255,56.42,90.0,2.0,2772.0
17031150200,15,15,Census Tract 1502,0.0316,8.88380578509,82.0697135054,3.171,23.2494,0.60730450922,Very high,High,Portage Park,9.4,5.2,20.0,21.5,15.1,29.5,"7,434",21.949,22.139,24.655,26.6,5.0,7701.0
17031150300,15,15,Census Tract 1503,-0.04,7.718050628,82.0036585364,3.016,24.3776,0.4577796592,High,Medium,Portage Park,9.3,4.9,19.8,19.3,14.2,28.3,"7,120",15.237,14.964,18.041,10.1,7.0,8150.0
17031301200,30,30,Census Tract 3012,0.1042,9.28505109433,82.298876405,2.222,16.3445,0.59322563594,Very high,Very high,South Lawndale,9.5,5.5,18.5,35.0,17.4,37.5,"4,087",59.384,59.718,61.284,93.3,3.0,3435.0
17031740400,74,74,Census Tract 7404,-0.2133,8.04940714537,77.8606463876,2.438,16.2244,0.25177929599,High,Low,Mount Greenwood,10.3,5.3,21.8,18.1,16.1,29.7,"4,695",16.222,15.493,17.636,12.5,4.0,4669.0
17031020400,2,2,Census Tract 204,-0.0006,8.71780295113,77.7784565912,2.714,33.5832,0.08767506235,Medium,Medium,West Ridge,9.6,5.6,18.1,22.5,14.3,30.4,"4,435",17.718,17.814,18.234,16.7,3.0,4551.0
17031640300,64,64,Census Tract 6403,-0.0656,9.33079262148,84.4883910392,3.755,13.2538,1.03986494813,Very high,Low,Clearing,9.4,6.2,19.5,27.2,15.8,33.2,"6,710",37.277,37.272,39.141,58.8,6.0,6954.0
17031640600,64,64,Census Tract 6406,0.0491,9.94887861752,85.3901234564,3.271,8.74359,1.13621442727,Very high,Very high,Clearing,9.2,5.0,18.9,22.6,14.5,30.9,"4,063",53.956,53.686,55.262,87.0,3.0,4246.0
17031010400,1,1,Census Tract 104,-0.0222,5.64984041549,76.7278350518,2.72,23.0741,-0.00079277011,Medium,Medium,Rogers Park,10.6,4.4,23.5,18.9,18.4,28.9,"5,079",12.502,12.148,14.055,4.3,3.0,5411.0
17031071800,7,7,Census Tract 718,-0.1934,9.56043498247,79.5190082648,2.832,25.2432,0.37026332629,High,Low,Lincoln Park,9.3,2.8,19.4,11.7,12.4,24.4,"2,652",17.222,20.095,21.772,15.0,2.0,2773.0
17031160300,16,16,Census Tract 1603,0.1118,8.85539795757,80.030188679,3.57,25.5466,0.5517868333,Very high,Very high,Irving Park,9.2,4.4,19.4,19.9,14.7,28.8,"3,769",28.185,28.251,29.027,41.3,3.0,3834.0
17031310700,31,31,Census Tract 3107,0.0954,9.08087457047,82.720689656,2.304,5.57565,0.80469515716,Very high,Very high,Lower West Side,9.0,4.4,19.0,27.2,16.1,33.4,"1,700",55.178,55.178,55.178,89.0,1.0,1456.0
17031071500,7,7,Census Tract 715,-0.3733,5.20223250106,75.5684021552,3.359,22.5141,-0.0266673247,Medium,Very low,Lincoln Park,9.2,2.2,21.8,9.4,13.3,22.1,"6,282",12.536,12.253,15.204,4.7,6.0,5915.0
17031071700,7,7,Census Tract 717,-0.1774,9.80604223473,79.8164705876,3.111,29.9256,0.38021449727,High,Low,Lincoln Park,9.1,2.9,19.7,11.6,12.4,24.3,"1,660",17.153,17.146,17.517,15.0,2.0,1776.0
17031671200,67,67,Census Tract 6712,0.0529,9.69775474957,78.9912087908,1.939,24.8449,0.22942024076,Medium,Very high,West Englewood,14.0,11.6,20.9,41.6,22.9,48.0,980,54.876,55.205,56.881,88.5,2.0,988.0
17031670500,67,67,Census Tract 6705,0.0455,8.30108265831,79.3740259742,1.895,17.7021,0.26763207632,High,High,West Englewood,12.5,11.3,19.2,42.9,21.0,46.5,"1,148",57.589,57.589,57.589,92.0,1.0,1143.0
17031670600,67,67,Census Tract 6706,0.0457,9.43684434665,77.0820512828,1.937,34.4245,-0.06030677528,Medium,High,West Englewood,13.0,11.7,19.3,42.9,21.5,46.7,"1,339",52.529,52.529,52.647,85.0,2.0,1068.0
17031670700,67,67,Census Tract 6707,0.0585,9.39281116872,77.8786279682,1.958,32.1402,0.02597282171,Medium,Very high,West Englewood,14.1,16.8,21.0,50.8,24.1,51.6,"1,252",52.883,52.526,54.622,85.5,2.0,1140.0
17031670800,67,67,Census Tract 6708,0.0349,9.65563705437,79.61025641,1.922,21.4771,0.31154981964,High,High,West Englewood,13.3,10.1,18.9,39.3,21.1,45.1,"1,477",58.52,60.029,61.972,91.5,2.0,1333.0
17031670900,67,67,Census Tract 6709,0.0459,9.54178022244,78.9857142854,1.962,24.9121,0.22031182533,Medium,Very high,West Englewood,12.1,7.9,17.4,34.0,18.5,42.1,"1,172",48.129,49.255,50.887,79.0,2.0,1717.0
17031671100,67,67,Census Tract 6711,0.0512,9.40383505662,78.3856115114,1.925,23.8849,0.19028137646,Medium,Very high,West Englewood,13.9,14.6,20.3,47.4,23.4,51.5,994,53.548,53.548,53.548,87.0,1.0,1088.0
17031671300,67,67,Census Tract 6713,0.0336,9.88479591543,78.6987295826,1.969,27.9596,0.17438876809,Medium,High,West Englewood,13.5,11.9,19.4,41.8,21.5,48.1,"2,048",45.357,46.332,48.488,75.0,3.0,2078.0
17031671400,67,67,Census Tract 6714,0.0407,9.87593499523,78.695700935,2.177,29.6566,0.18688075807,Medium,High,West Englewood,13.0,11.9,19.0,43.8,21.0,46.7,"1,558",50.139,50.439,51.388,82.0,2.0,1390.0
17031671500,67,67,Census Tract 6715,0.0349,9.84563832021,79.4891687666,1.926,23.2295,0.28839920289,High,High,West Englewood,12.7,9.0,18.4,36.1,19.5,43.3,"2,716",48.686,48.843,52.981,80.0,3.0,2700.0
17031671600,67,67,Census Tract 6716,0.0438,9.56912192617,79.260831509,1.9,23.8956,0.24191058528,Medium,High,West Englewood,12.8,9.8,17.7,36.4,19.1,44.7,"1,804",45.146,44.751,48.697,74.3,3.0,1917.0
17031670100,67,67,Census Tract 6701,0.0467,9.57967150171,77.4346590914,1.909,32.6118,-0.00519641004,Medium,Very high,West Englewood,13.7,13.0,20.5,44.8,22.5,47.7,"1,349",52.266,52.51,56.166,84.5,2.0,1069.0
17031230500,23,23,Census Tract 2305,0.0496,9.1289715571,84.6013722134,2.333,12.1389,0.7903901698,Very high,Very high,Humboldt Park,9.4,6.1,18.2,37.1,17.1,38.4,"3,419",46.512,46.601,47.09,77.0,2.0,3729.0
17031230600,23,23,Census Tract 2306,0.0368,9.19091675023,83.4421903052,2.204,10.6871,0.72977406239,Very high,High,Humboldt Park,10.6,7.8,19.1,40.6,19.1,41.3,"6,817",44.961,44.248,48.909,74.2,6.0,6606.0
17031240600,24,24,Census Tract 2406,0.0266,9.25229724611,82.0437499994,2.709,17.3186,0.64201848001,Very high,High,West Town,9.1,2.4,21.6,14.1,15.0,26.6,"1,489",26.996,26.996,26.996,39.0,1.0,1644.0
17031241000,24,24,Census Tract 2410,0.0343,9.42145099798,79.866386555,2.536,15.6989,0.5326405054,High,High,West Town,9.3,3.2,20.1,19.3,15.5,29.0,"2,363",33.934,33.521,36.915,52.0,2.0,2220.0
17031191000,19,19,Census Tract 1910,0.0767,9.36565145814,84.467364017,2.55,11.8723,0.85309371649,Very high,Very high,Belmont Cragin,8.7,4.5,17.0,32.6,15.8,33.9,"2,422",40.337,40.731,42.753,65.0,2.0,2653.0
17031080300,8,8,Census Tract 803,-0.2334,9.72625325155,79.3331645576,3.525,14.3953,0.69212397889,Very high,Very low,Near North Side,9.1,2.1,22.2,10.2,14.3,23.4,"5,499",16.611,17.402,19.037,14.2,4.0,4579.0
17031300800,30,30,Census Tract 3008,0.0854,9.41013634387,82.5451612898,2.213,16.4963,0.60687106274,Very high,Very high,South Lawndale,9.5,8.1,19.3,46.5,19.1,42.4,"4,136",63.088,62.722,65.321,95.0,2.0,4127.0
17031650200,65,65,Census Tract 6502,0.0364,9.6293920947,84.317818181,3.334,14.8087,0.96057035128,Very high,High,West Lawn,8.5,4.3,17.3,28.5,14.9,33.4,"7,251",46.953,47.42,50.645,77.2,6.0,7558.0
17031660500,66,66,Census Tract 6605,0.0786,9.96639203534,82.4790123464,2.497,22.6272,0.59003802704,Very high,Very high,Chicago Lawn,9.1,5.1,17.5,33.1,16.4,35.3,"5,013",50.753,50.631,51.906,82.8,4.0,5075.0
17031221400,22,22,Census Tract 2214,0.0499,9.40220439703,81.6370558376,2.563,16.7913,0.61540217791,Very high,Very high,Logan Square,8.8,2.4,21.0,15.2,15.2,26.8,"3,385",16.243,18.093,20.466,15.0,3.0,3067.0
17031161000,16,16,Census Tract 1610,-0.0647,8.97721578282,79.778423237,3.379,27.759,0.4346084336,High,Low,Irving Park,9.0,3.5,19.7,14.9,13.3,26.3,"1,899",24.612,24.676,25.981,33.0,2.0,2027.0
17031340600,34,34,Census Tract 3406,0.0435,9.17270160674,81.1828571432,2.77,6.62014,0.7932486867,Very high,High,Armour Square,15.2,13.9,21.5,43.9,23.4,49.2,"1,151",84.241,84.241,84.241,99.0,1.0,995.0
17031240500,24,24,Census Tract 2405,-0.3165,9.21826208041,79.7488372094,2.934,17.2133,0.49508018052,High,Very low,West Town,8.8,1.6,21.8,9.5,14.0,22.7,"2,610",10.538,10.538,10.538,1.0,1.0,2294.0
17031240700,24,24,Census Tract 2407,0.0992,9.58560658942,82.4096774192,2.747,18.4744,0.68662179007,Very high,Very high,West Town,9.0,2.8,19.2,17.5,14.4,28.3,"1,499",34.649,34.649,34.649,54.0,1.0,1652.0
17031240800,24,24,Census Tract 2408,0.082,9.5162250834,80.4968749994,2.491,20.983,0.48101621274,High,Very high,West Town,9.0,2.9,20.2,17.2,14.7,28.9,"1,687",37.399,37.111,41.751,60.0,2.0,1587.0
17031240900,24,24,Census Tract 2409,0.0556,1.55930412898,75.7027472522,2.256,28.6555,-0.514526392,Low,Very high,West Town,8.6,3.1,17.9,17.4,13.0,27.6,"1,122",32.793,32.793,32.793,50.0,1.0,1015.0
17031241100,24,24,Census Tract 2411,0.0485,9.56375876617,79.7846153846,2.622,21.9696,0.44842381362,High,Very high,West Town,9.5,3.2,22.2,18.5,17.2,30.0,"3,574",27.788,27.777,28.133,40.5,2.0,3904.0
17031190300,19,19,Census Tract 1903,0.0735,9.54009143661,85.4839506164,2.622,15.1596,0.87579089147,Very high,Very high,Belmont Cragin,9.1,5.3,18.3,28.5,15.3,32.9,"5,738",25.149,25.021,27.261,34.5,4.0,5302.0
17031190800,19,19,Census Tract 1908,0.0641,9.4805700756,84.0057377054,2.586,14.9912,0.78647141423,Very high,Very high,Belmont Cragin,9.0,5.1,18.0,33.6,16.4,35.6,"6,831",34.102,34.097,37.298,52.6,5.0,7222.0
17031190900,19,19,Census Tract 1909,0.0934,9.46683991761,83.3846153846,2.947,17.7068,0.78274249575,Very high,Very high,Belmont Cragin,8.3,4.5,16.1,28.3,13.6,32.1,"1,927",40.363,40.363,40.363,66.0,1.0,2226.0
17031191100,19,19,Census Tract 1911,0.0621,9.24567982109,83.8479120872,2.349,18.7504,0.64818315382,Very high,Very high,Belmont Cragin,9.6,6.3,19.1,38.2,17.9,38.5,"7,533",34.629,34.451,39.61,53.7,6.0,7618.0
17031191200,19,19,Census Tract 1912,0.0942,9.28092413362,83.7954022982,2.134,9.80506,0.76785070103,Very high,Very high,Belmont Cragin,9.4,5.2,19.1,36.8,18.2,37.1,"3,810",30.227,30.511,30.728,45.0,2.0,3832.0
17031080100,8,8,Census Tract 801,-0.4567,9.69861002349,75.2765957438,4.121,17.8439,0.4872794959,High,Very low,Near North Side,9.0,3.9,19.5,12.7,11.4,22.9,"6,388",23.953,23.693,26.269,31.7,7.0,6666.0
17031080400,8,8,Census Tract 804,-0.0188,9.73343338312,81.1142857148,3.371,13.7844,0.81073434725,Very high,Medium,Near North Side,12.1,6.2,22.8,24.4,19.7,35.9,"4,569",49.017,52.326,56.237,78.3,3.0,4229.0
17031081000,8,8,Census Tract 810,-0.018,9.55956639398,76.9316455688,4.336,17.9921,0.69423598837,Very high,Medium,Near North Side,9.8,4.0,22.2,16.1,16.0,24.7,"8,746",34.123,36.742,40.631,52.8,6.0,7698.0
17031150600,15,15,Census Tract 1506,0.0208,9.4906774922,83.9234567894,2.696,27.1904,0.58258306718,Very high,High,Portage Park,9.2,4.8,19.1,21.0,14.3,29.9,"3,882",15.15,15.296,17.112,10.0,4.0,3899.0
17031301600,30,30,Census Tract 3016,0.1416,9.54766754294,83.4093922658,2.188,21.8116,0.57586705607,Very high,Very high,South Lawndale,9.2,6.7,18.5,42.7,18.0,39.6,"4,995",56.19,56.238,57.209,90.5,2.0,5108.0
17031020500,2,2,Census Tract 205,0.0532,4.55486667068,76.3374999992,2.702,28.6673,-0.18412271634,Low,Very high,West Ridge,10.0,8.2,18.5,33.8,17.5,33.5,"6,599",30.435,30.62,31.21,45.2,4.0,6545.0
17031821402,53,53,Census Tract 8214.02,0.0168,9.13592585293,77.8538229368,1.737,22.6305,0.12075152204,Medium,Medium,Calumet Park,12.2,5.9,15.9,24.8,15.7,37.7,"3,200",,,,,,
17031750300,75,75,Census Tract 7503,-0.3269,9.94787312084,78.7333333334,1.685,34.2495,-0.05829211753,Medium,Very low,Morgan Park,9.7,4.3,20.8,14.1,13.6,26.8,"2,470",16.932,17.205,20.852,14.0,3.0,2452.0
17031640800,64,64,Census Tract 6408,0.0319,9.94955289234,84.902564102,3.652,11.105,1.14152341935,Very high,High,Clearing,9.0,5.5,18.6,32.8,16.4,36.3,"1,799",47.266,47.087,49.53,77.5,2.0,1794.0
17031750100,75,75,Census Tract 7501,0.0205,9.7477951132,79.6412499998,1.942,22.5464,0.30200901691,High,High,Morgan Park,12.1,6.2,15.7,25.6,15.0,38.0,"3,736",34.943,35.364,39.951,54.5,4.0,4014.0
17031740200,74,74,Census Tract 7402,-0.4422,9.58598837818,81.7547945198,2.335,20.1027,0.43254528654,High,Very low,Mount Greenwood,9.9,5.4,21.7,17.3,15.1,27.7,"5,830",13.763,13.703,14.415,6.5,4.0,6523.0
17031650400,65,65,Census Tract 6504,0.0641,9.9508712146,83.9532019712,2.373,13.2532,0.80419458703,Very high,Very high,West Lawn,9.0,4.8,17.8,32.7,16.3,35.1,"6,894",43.871,44.997,50.405,71.6,5.0,6979.0
17031650500,65,65,Census Tract 6505,0.0272,9.7512890711,85.3349875934,2.749,4.74056,1.08094836204,Very high,High,West Lawn,9.4,5.6,17.5,32.0,15.9,34.8,"4,401",47.169,47.194,52.68,77.3,3.0,4509.0
17031660600,66,66,Census Tract 6606,0.04,9.96669125354,82.7983805666,2.508,18.3315,0.67679803165,Very high,High,Chicago Lawn,10.9,5.7,18.3,32.3,18.5,39.1,"6,404",53.184,52.492,56.836,86.0,5.0,5883.0
17031221100,22,22,Census Tract 2211,0.0534,9.55021306668,79.7494908344,2.506,22.3177,0.41732050331,High,Very high,Logan Square,9.0,3.3,20.4,19.0,15.4,28.6,"4,440",26.907,27.022,30.33,38.0,3.0,5296.0
17031221300,22,22,Census Tract 2213,0.0406,8.87779161127,80.121643835,2.51,21.8349,0.39721221366,High,High,Logan Square,9.3,2.8,22.4,16.1,16.6,27.4,"3,062",18.557,19.243,23.711,18.3,3.0,2803.0
17031221500,22,22,Census Tract 2215,0.0725,9.4210791038,81.4303571432,2.675,24.935,0.49002462931,High,Very high,Logan Square,9.1,3.7,20.2,19.5,15.1,28.3,"2,909",27.217,26.843,28.769,39.0,2.0,2783.0
17031020100,2,2,Census Tract 201,0.0266,8.65643283945,79.109933774,2.624,23.4869,0.31878729445,High,High,West Ridge,10.4,6.3,18.4,26.7,16.0,33.1,"4,202",21.92,22.375,23.484,27.0,2.0,4208.0
17031221600,22,22,Census Tract 2216,-0.1089,8.90562161622,80.9000000006,2.8,23.6278,0.43742611352,High,Low,Logan Square,9.0,2.3,21.5,12.1,14.3,24.7,"3,159",15.712,15.768,16.051,11.0,2.0,3025.0
