"Year","StateAbbr","StateDesc","CountyName","CountyFIPS","LocationName","DataSource","Category","Measure","Data_Value_Unit","Data_Value_Type","Data_Value","Data_Value_Footnote_Symbol","Data_Value_Footnote","Low_Confidence_Limit","High_Confidence_Limit","TotalPopulation","TotalPop18plus","Geolocation","LocationID","CategoryID","MeasureId","DataValueTypeID","Short_Question_Text"
"2023","IL","Illinois","Cook","17031","17031161100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","26.1",,,"23.0","29.4","1,940","1,481","POINT (-87.738155 41.94988)","17031161100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031808200","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","26.5",,,"23.5","29.5","5,646","4,473","POINT (-87.7973221 42.02642)","17031808200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031816100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","32.2",,,"28.7","35.7","6,259","5,246","POINT (-87.8183947 41.8615597)","17031816100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031816401","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","34.7",,,"31.1","38.3","4,664","3,358","POINT (-87.8603346 41.8955765)","17031816401","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031819200","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","32.1",,,"28.6","35.5","6,154","4,790","POINT (-87.8300332 41.811879)","17031819200","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031151002","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.1",,,"4.2","5.9","4,588","3,481","POINT (-87.7471554 41.9424917)","17031151002","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031150300","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.2",,,"12.7","15.8","7,120","5,799","POINT (-87.7622859 41.9605179)","17031150300","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031071700","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.1",,,"8.1","10.1","1,660","1,325","POINT (-87.6410717 41.9128666)","17031071700","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031161000","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.3",,,"11.7","15.1","1,899","1,538","POINT (-87.7306829 41.9499766)","17031161000","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031120300","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.8",,,"7.8","9.8","6,920","5,212","POINT (-87.740066 41.9911122)","17031120300","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031010501","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.9",,,"8.9","11.0","4,206","3,762","POINT (-87.6639583 42.0094119)","17031010501","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031050700","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","11.1",,,"9.3","13.2","1,513","1,223","POINT (-87.6760595 41.945071)","17031050700","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031031000","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.9","9.9","3,868","3,439","POINT (-87.6711094 41.972437)","17031031000","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031071600","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.2",,,"2.6","4.0","1,793","1,364","POINT (-87.6411823 41.9164722)","17031071600","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031062400","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.2",,,"8.2","10.3","1,673","1,389","POINT (-87.6662882 41.9415556)","17031062400","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031080300","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.2",,,"19.7","24.7","5,499","5,071","POINT (-87.6357987 41.9074899)","17031080300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031030703","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.1",,,"16.8","21.4","3,075","2,829","POINT (-87.6578708 41.9788749)","17031030703","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031170400","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","21.4",,,"18.4","24.4","4,141","3,371","POINT (-87.8127107 41.9489081)","17031170400","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031071800","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.3",,,"8.3","10.3","2,652","2,088","POINT (-87.645966 41.9145855)","17031071800","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031040800","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","12.3",,,"10.3","14.6","1,636","1,337","POINT (-87.6918213 41.963974)","17031040800","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031160700","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","28.9",,,"25.6","32.2","5,766","4,599","POINT (-87.7021347 41.9512177)","17031160700","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031061100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","21.2",,,"18.3","24.4","1,367","1,235","POINT (-87.6568035 41.9491398)","17031061100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031140500","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","30.4",,,"26.9","33.7","3,451","2,733","POINT (-87.7318319 41.9653619)","17031140500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031160601","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.2",,,"2.6","3.8","3,380","2,674","POINT (-87.7032936 41.959398)","17031160601","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031062600","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.9","9.9","2,477","1,760","POINT (-87.6709843 41.9359751)","17031062600","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031140702","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","25.3",,,"21.5","29.1","5,535","4,301","POINT (-87.7135753 41.9635482)","17031140702","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031020701","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","23.9",,,"21.0","26.7","1,879","1,489","POINT (-87.7036897 41.9868915)","17031020701","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031110200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","23.9",,,"20.2","27.6","2,772","2,274","POINT (-87.7734442 41.9800699)","17031110200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031110200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.7",,,"8.5","10.7","2,772","2,274","POINT (-87.7734442 41.9800699)","17031110200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031030101","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.7",,,"13.0","16.4","3,687","3,387","POINT (-87.654879 41.9910538)","17031030101","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031010502","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.5",,,"2.9","4.2","3,278","2,991","POINT (-87.6633273 42.0045173)","17031010502","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031140301","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","37.0",,,"32.7","41.3","2,693","2,060","POINT (-87.7231695 41.9692055)","17031140301","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031031800","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.2",,,"8.2","10.3","1,910","1,623","POINT (-87.6706209 41.9670114)","17031031800","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031160400","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.1",,,"17.8","22.4","4,854","3,956","POINT (-87.7228238 41.9573657)","17031160400","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031071100","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.8",,,"8.6","11.0","3,091","2,693","POINT (-87.6510614 41.9217778)","17031071100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031051400","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","12.8",,,"10.6","15.4","2,492","1,912","POINT (-87.6809594 41.935442)","17031051400","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031081401","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.6",,,"16.4","20.9","2,508","2,394","POINT (-87.6197175 41.8950347)","17031081401","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031010600","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","29.3",,,"26.0","32.6","6,225","5,441","POINT (-87.667683 42.0062774)","17031010600","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031020901","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","32.1",,,"28.7","35.4","5,848","4,299","POINT (-87.6854736 41.9943922)","17031020901","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031040300","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","6.3",,,"5.2","7.6","2,928","2,328","POINT (-87.7019832 41.9769437)","17031040300","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031050500","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","12.7",,,"11.1","14.3","5,117","3,782","POINT (-87.6835073 41.9504474)","17031050500","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031062900","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.3",,,"19.8","25.0","4,125","3,635","POINT (-87.6564113 41.936237)","17031062900","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031051200","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","21.5",,,"19.0","24.1","1,581","1,296","POINT (-87.6759536 41.9414224)","17031051200","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031030703","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","20.6",,,"17.5","24.1","3,075","2,829","POINT (-87.6578708 41.9788749)","17031030703","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031010503","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","28.0",,,"24.3","32.3","2,565","2,354","POINT (-87.6631262 42.0003207)","17031010503","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031081900","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.8",,,"17.5","22.2","1,325","1,163","POINT (-87.641487 41.89799)","17031081900","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031081600","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","1.9",,,"1.6","2.3","4,168","3,976","POINT (-87.6288708 41.8920572)","17031081600","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031110501","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.4",,,"17.0","21.7","4,786","3,805","POINT (-87.7619249 41.9770023)","17031110501","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031140302","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"7.9","9.9","4,060","3,204","POINT (-87.7237561 41.9724938)","17031140302","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031140301","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.4",,,"8.4","10.5","2,693","2,060","POINT (-87.7231695 41.9692055)","17031140301","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031050300","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","13.7",,,"11.5","16.3","2,671","2,027","POINT (-87.6904442 41.9578851)","17031050300","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031062700","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.5",,,"11.9","15.4","2,955","2,425","POINT (-87.6661103 41.9360862)","17031062700","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031062800","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.9",,,"12.2","16.2","3,851","3,191","POINT (-87.6612648 41.9361586)","17031062800","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031050100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","2.9",,,"2.4","3.5","2,568","2,070","POINT (-87.676373 41.9578451)","17031050100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031030706","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.9",,,"14.9","18.8","2,933","2,675","POINT (-87.6509155 41.9804151)","17031030706","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031150300","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.8",,,"17.6","22.1","7,120","5,799","POINT (-87.7622859 41.9605179)","17031150300","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031080202","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","13.2",,,"11.5","15.4","4,225","3,954","POINT (-87.630901 41.9058589)","17031080202","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031110400","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","4.6",,,"3.7","5.6","4,522","3,690","POINT (-87.7726114 41.9729536)","17031110400","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031030702","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","11.2",,,"9.9","12.6","2,318","2,144","POINT (-87.6545286 41.9808148)","17031030702","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031071800","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","11.7",,,"10.0","13.6","2,652","2,088","POINT (-87.645966 41.9145855)","17031071800","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031032100","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","17.3",,,"14.6","20.3","7,543","6,835","POINT (-87.6530179 41.9581538)","17031032100","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031160300","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.7",,,"12.9","16.5","3,769","3,232","POINT (-87.7308958 41.9572681)","17031160300","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031110400","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","26.5",,,"23.3","29.7","4,522","3,690","POINT (-87.7726114 41.9729536)","17031110400","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031070400","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.8",,,"12.7","17.2","3,250","2,753","POINT (-87.6561563 41.9289672)","17031070400","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031170700","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","15.9",,,"14.2","17.8","3,068","2,430","POINT (-87.822164 41.9414866)","17031170700","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031160602","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","19.3",,,"17.1","21.7","3,481","2,807","POINT (-87.7004635 41.9566814)","17031160602","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031130200","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","12.5",,,"11.0","13.9","1,403","1,156","POINT (-87.7375733 41.9818378)","17031130200","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031062100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","1.9",,,"1.6","2.3","3,817","3,550","POINT (-87.6517704 41.9426914)","17031062100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031061902","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.7",,,"18.3","23.2","4,665","4,367","POINT (-87.6390645 41.9466985)","17031061902","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031140800","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.0",,,"8.0","10.0","6,486","5,247","POINT (-87.7028469 41.9645144)","17031140800","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031020602","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","4.5",,,"3.8","5.3","4,662","3,496","POINT (-87.6936373 42.0013156)","17031020602","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031040600","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.4",,,"8.3","10.5","2,530","2,150","POINT (-87.684018 41.9668338)","17031040600","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031040201","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","14.9",,,"12.5","17.8","6,408","5,340","POINT (-87.6940005 41.9725804)","17031040201","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031100100","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.4",,,"8.3","10.4","5,538","4,447","POINT (-87.7830136 41.989584)","17031100100","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031150200","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.2",,,"4.4","6.0","7,434","6,016","POINT (-87.7524131 41.9606747)","17031150200","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031062500","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","21.8",,,"19.3","24.3","1,675","1,432","POINT (-87.6711073 41.941488)","17031062500","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031150800","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","30.8",,,"27.4","34.2","4,903","3,881","POINT (-87.7521182 41.9497086)","17031150800","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031071700","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","11.6",,,"9.9","13.5","1,660","1,325","POINT (-87.6410717 41.9128666)","17031071700","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031030706","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","11.9",,,"10.4","13.3","2,933","2,675","POINT (-87.6509155 41.9804151)","17031030706","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031010600","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","20.8",,,"18.4","23.2","6,225","5,441","POINT (-87.667683 42.0062774)","17031010600","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031160900","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","8.9",,,"8.0","9.9","2,410","1,956","POINT (-87.7226082 41.9500821)","17031160900","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031080201","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","22.8",,,"19.8","25.8","3,375","3,214","POINT (-87.6310051 41.9094976)","17031080201","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031063302","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","2.0",,,"1.7","2.4","4,577","4,303","POINT (-87.639854 41.9347647)","17031063302","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031050900","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","25.2",,,"22.0","28.4","1,426","1,105","POINT (-87.685778 41.9449466)","17031050900","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031040100","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","26.9",,,"23.7","30.1","3,905","3,249","POINT (-87.6828856 41.9856223)","17031040100","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031010702","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","26.5",,,"22.9","30.2","4,776","3,774","POINT (-87.6727257 42.0090199)","17031010702","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031140500","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","18.1",,,"15.9","20.2","3,451","2,733","POINT (-87.7318319 41.9653619)","17031140500","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031081401","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","22.3",,,"19.6","25.2","2,508","2,394","POINT (-87.6197175 41.8950347)","17031081401","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031140602","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.1",,,"4.4","5.9","5,041","3,832","POINT (-87.7210166 41.964652)","17031140602","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031070200","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","9.3",,,"8.2","10.4","4,200","3,684","POINT (-87.646293 41.9290777)","17031070200","HLTHOUT","CASTHMA","CrdPrv","Current Asthma"
"2023","IL","Illinois","Cook","17031","17031070200","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","11.0",,,"9.1","13.4","4,200","3,684","POINT (-87.646293 41.9290777)","17031070200","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031030300","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","29.7",,,"26.3","32.9","3,148","2,612","POINT (-87.6725348 41.9943875)","17031030300","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031151001","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","32.1",,,"28.6","35.8","2,833","2,132","POINT (-87.7543527 41.9423826)","17031151001","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031063303","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.4",,,"14.3","18.5","1,274","1,218","POINT (-87.6346613 41.9347312)","17031063303","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031040600","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","13.0",,,"10.8","15.7","2,530","2,150","POINT (-87.684018 41.9668338)","17031040600","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031160100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.4",,,"4.4","6.4","2,444","1,975","POINT (-87.7427956 41.9646282)","17031160100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031070400","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.0",,,"19.3","24.6","3,250","2,753","POINT (-87.6561563 41.9289672)","17031070400","HLTHOUT","DEPRESSION","CrdPrv","Depression"
"2023","IL","Illinois","Cook","17031","17031040402","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","11.8",,,"10.1","13.6","4,746","4,144","POINT (-87.6788181 41.972545)","17031040402","RISKBEH","LPA","CrdPrv","Physical Inactivity"
"2023","IL","Illinois","Cook","17031","17031110100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.3",,,"4.4","6.3","5,568","4,526","POINT (-87.7696729 41.9874756)","17031110100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031080100","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","3.9",,,"3.2","5.0","6,388","5,976","POINT (-87.62679 41.9075487)","17031080100","HLTHOUT","COPD","CrdPrv","COPD"
"2023","IL","Illinois","Cook","17031","17031062900","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","14.5",,,"12.6","16.7","4,125","3,635","POINT (-87.6564113 41.936237)","17031062900","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress"
"2023","IL","Illinois","Cook","17031","17031071500","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","22.1",,,"19.2","25.2","6,282","5,737","POINT (-87.6250923 41.9142415)","17031071500","HLTHOUT","OBESITY","CrdPrv","Obesity"
"2023","IL","Illinois","Cook","17031","17031140601","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","28.5",,,"24.6","32.4","2,545","1,965","POINT (-87.7258909 41.9646471)","17031140601","RISKBEH","LPA","CrdPrv","Physical Inactivity"
